Year	Rank	InverseRank	Company	Revenue	Profit
1961	418	83	Eastern_States_Farmers'_Exch.	91.6	2.8	   
1961	419	82	American_Optical	91.5	2.8	   
1961	420	81	Lear	91	3.6	   
1961	421	80	Pennwalt_Corp	90.9	4.9	   
1961	422	79	Lily-Tulip_Cup	90.7	6.4	   
1961	423	78	Riegel_Textile	90.7	2.4	   
1961	424	77	Daystrom	90.6	2.3	   
1961	425	76	Hanna_Mining	90.3	10.1	   
1961	426	75	American_Agricultural_Chemical	90	3.6	   
1961	427	74	Hartmarx	89.9	2.3	   
1961	428	73	Tennessee_Corp.	89.9	12	   
1961	429	72	Dole	89.3	2.6	   
1961	430	71	Friden	89.2	5.8	   
1961	431	70	McCall	88.9	1.4	   
1961	432	69	Universal_Match	88.8	5.5	   
1961	433	68	Consolidated_Papers	88.8	8	   
1961	434	67	Interlake_Iron	88.7	4.2	   
1961	435	66	Detroit_Steel	88.2	3.6	   
1961	436	65	U.S._Industries	87.7	-0.2	   
1961	437	64	Reliance_Electric	87.6	4.8	   
1961	438	63	Houdaille_Industries	87.6	2.8	   
1961	439	62	Minnesota_and_Ontario_Paper	87.5	5.8	   
1961	440	61	Cleveland-Cliffs	87	10.1	   
1961	441	60	Premcor	86.9	1.9	   
1961	442	59	Virginia-Carolina_Chemical	86.8	3.3	   
1961	443	58	Alco_Products	86.7	N.A.	   
1961	444	57	Consolidated_Cigar	86.3	4.4	   
1961	445	56	Bliss_(E.W.)	86.2	1.9	   
1961	446	55	Glen_Alden	86.2	-1	   
1961	447	54	Chicago_Pneumatic_Tool	85.8	9.3	   
1961	448	53	Island_Creek_Coal	85.7	3.2	   
1961	449	52	Joy_Global	85.7	1.2	   
1961	450	51	Ekco_Products	85.2	4.8	   
1961	451	50	Fairchild_Engine_and_Airplane	85.1	-6	   
1961	452	49	Carpenter_Technology	85.1	6.6	   
1961	453	48	Joslyn_Manufacturing_and_Supply	85	3.3	   
1961	454	47	Lone_Star_Industries	85	11.8	   
1961	455	46	Bell_Intercontinental	84.9	2.2	   
1961	456	45	Gardner-Denver	84.8	7.1	   
1961	457	44	Standard_Pressed_Steel	84.7	2.6	   
1961	458	43	Lear_Siegler	84.1	3.2	   
1961	459	42	P.R._Mallory	83.6	4.4	   
1961	460	41	Miehle-Goss-Dexter	83.5	5	   
1961	461	40	Federal_Paper_Board	83.1	4	   
1961	462	39	Schering-Plough	82.8	9.9	   
1961	463	38	Miles_Laboratories	82.4	4.2	   
1961	464	37	United_Engineering_and_Foundry	82.1	5	   
1961	465	36	Raybestos-Manhattan	82.1	2.9	   
1961	466	35	Union_Texas_Natural_Gas	82.1	14.2	   
1961	467	34	Indian_Head	81.9	3.6	   
1961	468	33	Handy_and_Harman	81.7	1.1	   
1961	469	32	Seaboard	81	1.3	   
1961	470	31	Lehigh_Portland_Cement	81	7.7	   
1961	471	30	Briggs_and_Stratton	80.9	7.3	   
1961	472	29	Columbian_Carbon	80.5	6.6	   
1961	473	28	Bibb_Manufacturing	80.3	3.1	   
1961	474	27	Purex_Industries	79.6	3.3	   
1961	475	26	St._Joseph_Lead	79.6	3	   
1961	476	25	Evans_Products	79.4	-0.6	   
1961	477	24	Tobin_Packing	78.7	2	   
1961	478	23	Hammermill_Paper	78.7	3.3	   
1961	479	22	Ceco_Industries	78.3	1.8	   
1961	480	21	Calumet_and_Hecia	77.2	2.8	   
1961	481	20	Commonwealth_Oil_Refining	76.6	6.6	   
1961	482	19	Plymouth_Oil	76.4	-2.4	   
1961	483	18	Todd_Shipyards	76.3	-1	   
1961	484	17	Fuller_(W.P.)	76.1	0.1	   
1961	485	16	Anderson-Prichard_Oil	75.3	5.3	   
1961	486	15	Champlin_Oil_and_Refining	74.3	9.2	   
1961	487	14	Langendorf_United_Bakeries	74.3	1.7	   
1961	488	13	Oxford_Paper	74.3	4.8	   
1961	489	12	Bigelow-Sanford	74.2	1.4	   
1961	490	11	Spencer_Chemical	74.1	6.7	   
1961	491	10	Harris	74.1	5.7	   
1961	492	9	Grolier	74	4.6	   
1961	493	8	American_Petrofina	73.8	1.2	   
1961	494	7	Gould-National_Batteries	73.8	3.7	   
1961	495	6	Robertson-Ceco	73.6	2.5	   
1961	496	5	Harshaw_Chemical	73.4	1.8	   
1961	497	4	American_Forest_Products	73.3	0.4	   
1961	498	3	Sundstrand	73.2	2	   
1961	499	2	National_Homes	72.5	1.3	   
1961	500	1	Maremont	72.4	2.6	   
1962	1	500	General_Motors	11395.9	892.8	   
1962	2	499	Exxon_Mobil	8437.7	758.1	   
1962	3	498	Ford_Motor	6709.4	409.6	   
1962	4	497	General_Electric	4456.8	242.1	   
1962	5	496	Mobil	3321.2	211.3	   
1962	6	495	U.S._Steel	3301.7	190.2	   
1962	7	494	Texaco	3042.3	430.1	   
1962	8	493	Gulf_Oil	2744.8	338.5	   
1962	9	492	ATandT_Technologies	2607.3	122.2	   
1962	10	491	Esmark	2489	12.1	   
1962	11	490	DuPont	2222.7	418.2	   
1962	12	489	Chrysler	2127.3	11.1	   
1962	13	488	General_Dynamics	2062.4	-143.2	   
1962	14	487	ChevronTexaco	2046.5	294.4	   
1962	15	486	Bethlehem_Steel	2033.9	122.4	   
1962	16	485	Amoco	2032.6	153.8	   
1962	17	484	CBS	1913.8	45.4	   
1962	18	483	Shell_Oil	1881.3	140.4	   
1962	19	482	Boeing	1800.9	35.7	   
1962	20	481	Kraft	1790.8	50.2	   
1962	21	480	Armour	1749	13.1	   
1962	22	479	Intl._Business_Machines	1694.3	207.2	   
1962	23	478	Navistar_International	1612.1	48.4	   
1962	24	477	Union_Carbide	1563.4	142.3	   
1962	25	476	Procter_and_Gamble	1541.9	106.6	   
1962	26	475	RCA	1537.9	35.5	   
1962	27	474	Goodyear_Tire_and_Rubber	1473.4	76.2	   
1962	28	473	Lockheed_Martin	1444.5	26.1	   
1962	29	472	Rockwell_Automation	1262.3	27.8	   
1962	30	471	General_Telephone_and_Electronics	1226.6	73.8	   
1962	31	470	ConocoPhillips	1220.6	113.8	   
1962	32	469	Martin_Marietta	1213.2	44.8	   
1962	33	468	Sinclair_Oil	1207.3	35.9	   
1962	34	467	Firestone_Tire_and_Rubber	1182.7	63.6	   
1962	35	466	Sperry	1177	27.8	   
1962	36	465	General_Foods	1160.2	66.8	   
1962	37	464	Continental_Group	1153.3	36.1	   
1962	38	463	United_Technologies	1094.8	10	   
1962	39	462	American_Can	1093.3	45	   
1962	40	461	International_Paper	1044.8	72	   
1962	41	460	Borden_Chemical	1009.7	30.1	   
1962	42	459	Eastman_Kodak	989.2	130.2	   
1962	43	458	Citgo_Petroleum	985.4	46.5	   
1962	44	457	Republic_Steel	965.9	57	   
1962	45	456	Uniroyal	940.4	27.1	   
1962	46	455	Monsanto	932.9	68.7	   
1962	47	454	ITT_Industries	930.5	43.7	   
1962	48	453	ARMCO	888	57.5	   
1962	49	452	American_Motors	875.7	23.6	   
1962	50	451	Burlington_Industries_Equity	866	23.3	   
1962	51	450	Nabisco_Group_Holdings	859.2	117.2	   
1962	52	449	Alcoa	853.3	43	   
1962	53	448	Dow_Chemical	817.5	64.4	   
1962	54	447	Conoco	809.8	64.5	   
1962	55	446	GenCorp	809	27.3	   
1962	56	445	Douglas_Aircraft	791.3	6	   
1962	57	444	Fortune_Brands	781.9	68.7	   
1962	58	443	Sunoco	775.6	49.8	   
1962	59	442	Bendix	758	24	   
1962	60	441	Goodrich	757.8	31	   
1962	61	440	Honeywell_Intl.	746.6	47.2	   
1962	62	439	Bestfoods	745.8	42.6	   
1962	63	438	Jones_and_Laughlin_Steel	736.7	32.1	   
1962	64	437	Caterpillar	734.3	55.8	   
1962	65	436	Ryerson_Tull	724.6	54.7	   
1962	66	435	Olin	700.7	32.1	   
1962	67	434	Wilson	697.7	7.8	   
1962	68	433	National_Intergroup	648.4	32.9	   
1962	69	432	Anaconda	624.3	42.1	   
1962	70	431	Tidewater_Oil	621.4	27.8	   
1962	71	430	3M	608.2	74.9	   
1962	72	429	Colgate-Palmolive	604.9	22.3	   
1962	73	428	American_Cyanamid	604	49.4	   
1962	74	427	PPG_Industries	602.7	34.6	   
1962	75	426	Owens-Illinois	596.4	34.4	   
1962	76	425	BorgWarner	584.7	23.4	   
1962	77	424	Singer	582.3	23.7	   
1962	78	423	Ralston_Purina	581	19.9	   
1962	79	422	AMAX	575.8	34.5	   
1962	80	421	General_Mills	575.5	12.8	   
1962	81	420	Campbell_Soup	572.4	43.9	   
1962	82	419	St._Regis	565	19.3	   
1962	83	418	Crown_Zellerbach	563.8	36.7	   
1962	84	417	Raytheon	562.9	6.9	   
1962	85	416	Atlantic_Richfield	557.3	46.1	   
1962	86	415	NL_Industries	555.7	51.7	   
1962	87	414	Morrell_(John)	554.7	2.2	   
1962	88	413	Pure_Oil	548.9	30.1	   
1962	89	412	Youngstown_Sheet_and_Tube	545.8	26.2	   
1962	90	411	Coca-Cola	536.5	42.5	   
1962	91	410	Sealed_Air	534.7	18.8	   
1962	92	409	Standard_Brands	519.3	18.7	   
1962	93	408	NCR	518.9	21.7	   
1962	94	407	AMF	516.5	27.5	   
1962	95	406	Deere	509.6	32	   
1962	96	405	Allis-Chalmers	502.2	5.6	   
1962	97	404	Kennecott	501	61.9	   
1962	98	403	J.P._Stevens	495.4	10.5	   
1962	99	402	Weyerhaeuser	491.6	36.6	   
1962	100	401	Nabisco_Brands	486.3	28.4	   
1962	101	400	Reynolds_Metals	478.3	25.1	   
1962	102	399	Beatrice	477.7	10.8	   
1962	103	398	Sunray_DX_Oil	474.6	41.5	   
1962	104	397	Textron	473.1	10.5	   
1962	105	396	United_Merchants_and_Mfrs.	471.6	9.8	   
1962	106	395	Asarco	470.8	21.4	   
1962	107	394	Honeywell	470.2	24.9	   
1962	108	393	American_Standard	468.9	13.9	   
1962	109	392	Wyeth	468.2	50.2	   
1962	110	391	Quantum_Chemical	447.6	23.3	   
1962	111	390	Unocal	447.4	36.9	   
1962	112	389	Whirlpool	436.9	13.5	   
1962	113	388	Foremost_Dairies	435.6	5	   
1962	114	387	Carnation	430.1	12.2	   
1962	115	386	Continental_Baking	429.7	7.6	   
1962	116	385	Hygrade_Food_Products	428.5	0.1	   
1962	117	384	Kaisertech	424	24	   
1962	118	383	Brunswick	422.3	45	   
1962	119	382	BP_America	418.6	25.5	   
1962	120	381	FMC	414.5	23.5	   
1962	121	380	Kimberly-Clark	410.5	30.5	   
1962	122	379	Lever_Brothers	410.2	10.5	   
1962	123	378	TRW	409.1	6.5	   
1962	124	377	Mead	405.5	12.3	   
1962	125	376	Unisys	399.4	10.5	   
1962	126	375	Philco	393.6	-7.7	   
1962	127	374	Pillsbury	385	7.9	   
1962	128	373	Hormel_Foods	384.1	3.1	   
1962	129	372	Hercules	380.2	28	   
1962	130	371	Manville	377.8	23.9	   
1962	131	370	Amstar	369.7	9.7	   
1962	132	369	H.J._Heinz	366	13.1	   
1962	133	368	IPL	358.7	-1.6	   
1962	134	367	Del_Monte_Foods	358.2	15.7	   
1962	135	366	Republic_Aviation	354.6	10.8	   
1962	136	365	Marathon_Oil	352.1	38.9	   
1962	137	364	McDonnell_Douglas	344.4	12.1	   
1962	138	363	Altria_Group	342.6	21.5	   
1962	139	362	Pullman	341	6.1	   
1962	140	361	Quaker_Oats	338.9	15.1	   
1962	141	360	White_Motor	334.5	8.8	   
1962	142	359	Genesco	333.5	8.2	   
1962	143	358	Scott_Paper	333.1	31.1	   
1962	144	357	Container_Corp._of_America	330.1	20.2	   
1962	145	356	McGraw-Edison	329.2	13.5	   
1962	146	355	Cudahy	324.6	-0.4	   
1962	147	354	Norton_Simon	324.3	12.8	   
1962	148	353	Johnson_and_Johnson	324.2	16.6	   
1962	149	352	Avco	323.1	13	   
1962	150	351	Crane	319.6	5.7	   
1962	151	350	Babcock_and_Wilcox	319.4	20.2	   
1962	152	349	Merritt-Chapman_and_Scott	318.2	5.8	   
1962	153	348	Grumman	316.7	6.1	   
1962	154	347	Ashland	312.9	15.3	   
1962	155	346	Pfizer	312.4	31.4	   
1962	156	345	Phelps_Dodge	312.3	38.1	   
1962	157	344	Anheuser-Busch	309.8	15.1	   
1962	158	343	Champion_Papers	306.8	9.3	   
1962	159	342	Armstrong_Holdings	302.7	18.5	   
1962	160	341	Pet	301.5	8.7	   
1962	161	340	Studebaker	298.5	2.5	   
1962	162	339	Central_Soya	298.2	5	   
1962	163	338	Motorola	298.2	9.5	   
1962	164	337	Brown_Shoe	297.9	10.5	   
1962	165	336	Liggett_Group	297.5	26.8	   
1962	166	335	Furniture_Brands_Intl.	294.3	5.2	   
1962	167	334	Signal_Companies	293.9	13.5	   
1962	168	333	Combustion_Engineering	288.9	6.2	   
1962	169	332	Richfield_Oil	284.9	25.2	   
1962	170	331	Lorillard	284.8	28.4	   
1962	171	330	Celanese	284	20.6	   
1962	172	329	J.E._Seagram	280.9	15.4	   
1962	173	328	Kaiser_Industries	277.1	6.9	   
1962	174	327	Sherwin-Williams	276.1	14.6	   
1962	175	326	Oscar_Mayer	273.8	4.6	   
1962	176	325	Koppers	273.4	6.7	   
1962	177	324	USG	272.7	36.7	   
1962	178	323	Kellogg	272.5	22.3	   
1962	179	322	Libby,_McNeill_and_Libby	270	2.6	   
1962	180	321	Rath_Packing	268.4	-1.9	   
1962	181	320	Northrop_Grumman	267.5	8.7	   
1962	182	319	Carrier	266.3	7.4	   
1962	183	318	Kaiser_Steel	266	17.1	   
1962	184	317	M._Lowenstein	261.5	1.5	   
1962	185	316	Dart_Industries	260.9	9.6	   
1962	186	315	Champion_International	256.1	6.6	   
1962	187	314	Zenith_Electronics	254.6	18	   
1962	188	313	Otis_Elevator	253.6	-1.7	   
1962	189	312	Gillette	253.5	42.8	   
1962	190	311	Westvaco	251.6	8.3	   
1962	191	310	Newport_News_Shipbuilding	250.4	7	   
1962	192	309	Litton_Industries	250.1	10.2	   
1962	193	308	GATX	249.3	16.2	   
1962	194	307	Flintkote	248.8	11.5	   
1962	195	306	Skelly_Oil	245.5	23.9	   
1962	196	305	H.K._Porter	242.2	3.5	   
1962	197	304	Consolidation_Coal	240.8	23.4	   
1962	198	303	Timken	240	16	   
1962	199	302	Diamond_International	238.5	13.3	   
1962	200	301	Georgia-Pacific	238.3	13.8	   
1962	201	300	Allegheny_International	238.2	11.7	   
1962	202	299	Eaton	236.6	9.5	   
1962	203	298	Dresser_Industries	235.7	10.1	   
1962	204	297	General_Precision_Equipment	234.6	5.9	   
1962	205	296	Texas_Instruments	233.2	9.4	   
1962	206	295	CFandI_Steel	230.3	0.6	   
1962	207	294	Corning	229.6	25.9	   
1962	208	293	Sterling_Drug	229.2	23.5	   
1962	209	292	Merck	228.6	27.2	   
1962	210	291	Union_Camp	228.4	17	   
1962	211	290	Owens_Corning	226.9	14.3	   
1962	212	289	Mack_Trucks	226.8	3	   
1962	213	288	Rockwell-Standard	226.3	11.1	   
1962	214	287	Stauffer_Chemical	225.8	17.4	   
1962	215	286	BOC	224.6	12.9	   
1962	216	285	Aeroquip-Vickers	222.2	34.8	   
1962	217	284	A.O._Smith	222	-0.9	   
1962	218	283	American_Viscose	219	9.8	   
1962	219	282	National_Gypsum	218.2	21.1	   
1962	220	281	Revere_Copper_and_Brass	217.9	7.5	   
1962	221	280	Cannon_Mills	217.6	11.8	   
1962	222	279	Rohm_and_Haas	217.2	19.1	   
1962	223	278	ACF_Industries	215.9	3.2	   
1962	224	277	Collins_Radio	215.8	3.1	   
1962	225	276	Cone_Mills	214.4	2.7	   
1962	226	275	Archer_Daniels_Midland	213.1	3.7	   
1962	227	274	Budd	207.9	21.9	   
1962	228	273	Wheeling_Pittsburgh	207.8	5.3	   
1962	229	272	Glidden	206.7	6.4	   
1962	230	271	Warner-Lambert	204.7	17.4	   
1962	231	270	Curtiss-Wright	203.5	6	   
1962	232	269	Campbell_Taggart	202.2	8.1	   
1962	233	268	Grinnell	198.5	7.6	   
1962	234	267	Eli_Lilly	198.1	23.1	   
1962	235	266	Springs_Industries	198	15	   
1962	236	265	Foster_Wheeler	197.9	2.9	   
1962	237	264	McLouth_Steel	196.1	14.9	   
1962	238	263	Walter_Industries	195.9	3.9	   
1962	239	262	Stokely-Van_Camp	195.1	6	   
1962	240	261	Crucible_Steel	195	1.7	   
1962	241	260	Fruehauf	194.4	7.3	   
1962	242	259	Thiokol	193.9	5.3	   
1962	243	258	Sunshine_Biscuits	193.2	7.6	   
1962	244	257	LTV	192.8	-13.2	   
1962	245	256	Cerro	192.5	4.9	   
1962	246	255	Garrett	191	1.7	   
1962	247	254	Dana	190.5	10.4	   
1962	248	253	Studebaker-Worthington	189	6	   
1962	249	252	National_Sugar_Refining	188.3	0.1	   
1962	250	251	Avon_Products	185.1	20.8	   
1962	251	250	Parke,_Davis	184.3	22.3	   
1962	252	249	Admiral	183.1	2.9	   
1962	253	248	Farmland_Industries	182	13.1	   
1962	254	247	Ingersoll-Rand	181.4	23.8	   
1962	255	246	Norton	178.8	N.A.	   
1962	256	245	Curtis_Publishing	178.4	-4.2	   
1962	257	244	Hershey_Foods	177.3	19.8	   
1962	258	243	Crown_Holdings	177	6.7	   
1962	259	242	Agway	175.8	3.2	   
1962	260	241	Kelsey-Hayes	175.4	4	   
1962	261	240	Blaw-Knox	174.5	5.5	   
1962	262	239	PepsiCo	173.9	14.4	   
1962	263	238	Clark_Equipment	173.3	7.8	   
1962	264	237	Kerr-McGee	173.3	17	   
1962	265	236	Tecumseh_Products	171.8	8.7	   
1962	266	235	Schenley_Industries	170.9	12.4	   
1962	267	234	Westinghouse_Air_Brake	170.3	8.3	   
1962	268	233	Rohr	168.2	5.4	   
1962	269	232	Electric_Autolite	167.8	17.7	   
1962	270	231	GK_Technologies	167.7	7.3	   
1962	271	230	General_Host	167.5	-0.6	   
1962	272	229	Pharmacia	165.9	22.8	   
1962	273	228	Staley_Continental	165.7	5.7	   
1962	274	227	Abex	165.1	6.4	   
1962	275	226	Bristol-Myers_Squibb	164.4	13	   
1962	276	225	GAF	163.2	4.8	   
1962	277	224	AM_International	162.3	12.2	   
1962	278	223	US_Pharmaceuticals	161.2	27.1	   
1962	279	222	Emerson_Electric	157.6	7.2	   
1962	280	221	American_Bakeries	157.5	3.8	   
1962	281	220	Sunbeam/Oster	157	8.5	   
1962	282	219	Dan_River	156.9	5.2	   
1962	283	218	Fairmont_Foods	156.5	3.3	   
1962	284	217	Jos._Schlitz_Brewing	155.3	7	   
1962	285	216	Philadelphia_and_Reading	153.8	9	   
1962	286	215	Hearst_Consolidated_Publications	152.8	-8.8	   
1962	287	214	Revlon	151.9	6.6	   
1962	288	213	Richardson-Vicks	151.5	17	   
1962	289	212	Hooker_Chemical	150.1	12	   
1962	290	211	R.R._Donnelley_and_Sons	149.8	10.2	   
1962	291	210	Scovill	149.1	3.1	   
1962	292	209	Maxus_Energy	149	10.7	   
1962	293	208	ESB	148.1	6.1	   
1962	294	207	McGraw-Hill	148	10.6	   
1962	295	206	Eastern_Gas_and_Fuel_Associates	147	8.3	   
1962	296	205	Anaconda_Wire_and_Cable	145.7	0.3	   
1962	297	204	Chemetron	145.3	3.7	   
1962	298	203	Anchor_Hocking	145.1	6.3	   
1962	299	202	North_American_Philips	144.4	5	   
1962	300	201	Superior_Oil	144.3	21.1	   
1962	301	200	WestPoint_Stevens	144.3	6.4	   
1962	302	199	Certainteed	142.6	5.9	   
1962	303	198	Link-Belt	142.1	5.1	   
1962	304	197	Ex-Cell-O	142	9.9	   
1962	305	196	Standard_Packaging	141.9	4.2	   
1962	306	195	Coltec_Industries	141.3	-0.1	   
1962	307	194	Carborundum	141.2	6.3	   
1962	308	193	Magnavox	140.8	9	   
1962	309	192	Bemis	139.8	2.4	   
1962	310	191	Interstate_Brands	139.1	2.7	   
1962	311	190	Granite_City_Steel	139	9	   
1962	312	189	Interlake	138.7	1.9	   
1962	313	188	Cluett_Peabody	138.6	6.2	   
1962	314	187	Gerber_Products	138.1	8	   
1962	315	186	Squibb	137.7	10.3	   
1962	316	185	Midland-Ross	137.6	5.5	   
1962	317	184	OfficeMax	137.6	3.1	   
1962	318	183	Engelhard_Industries	135.8	2.8	   
1962	319	182	Stanley_Warner	134.7	4.3	   
1962	320	181	ITT_Rayonier	134.7	8	   
1962	321	180	Kayser-Roth	133.9	6	   
1962	322	179	American_Bosch_Arma	133.6	2	   
1962	323	178	Federal-Mogul	133.2	13.3	   
1962	324	177	Endicott_Johnson	133	-12.2	   
1962	325	176	Outboard_Marine	132.3	4.8	   
1962	326	175	Imcera_Group	131.8	8.1	   
1962	327	174	Southern_States_Cooperative	131.4	2.5	   
1962	328	173	Inmont	130.7	5	   
1962	329	172	Yale_and_Towne_Manufacturing	130.6	4	   
1962	330	171	Mead_Johnson	130.4	9.6	   
1962	331	170	Abbott_Laboratories	129.8	12	   
1962	332	169	Thomas_J._Lipton	129.7	7.4	   
1962	333	168	Cummins	129.3	6.3	   
1962	334	167	Pabst_Brewing	128.7	5.1	   
1962	335	166	Packaging_Corp._of_America	128.7	4.1	   
1962	336	165	Case	128.7	-32.3	   
1962	337	164	Pittsburgh_Steel	128.4	-0.7	   
1962	338	163	Continental_Motors	127.9	1.4	    
1962	339	162	Frito-Lay	127.4	4.7	   
1962	340	161	Rockwell_Manufacturing	126.4	8.5	   
1962	341	160	Rheem_Manufacturing	125.2	-3.9	   
1962	342	159	Cincinnati_Milacron	124.4	3.7	   
1962	343	158	Kendall	124	5	   
1962	344	157	Times_Mirror	123.9	5.5	   
1962	345	156	Western_Publishing_Group	123.2	6.9	   
1962	346	155	Allied_Mills	122	3	   
1962	347	154	Keebler	121.8	2.2	   
1962	348	153	KVP_Sutherland_Paper	121.7	5.2	   
1962	349	152	Colorado_Milling_and_Elevator	120.9	1.3	   
1962	350	151	Falstaff_Brewing	120.3	5.8	   
1962	351	150	Ward_Foods	120.2	-0.7	   
1962	352	149	Castle_and_Cooke	120.2	5.2	   
1962	353	148	Paccar	119.6	3.5	   
1962	354	147	Armstrong_Rubber	119.4	4.8	   
1962	355	146	Peabody_Coal	119.3	13.5	   
1962	356	145	Ruberoid	119.1	4.5	   
1962	357	144	Cutler-Hammer	118.3	5.5	   
1962	358	143	Vulcan_Materials	117.4	6.9	   
1962	359	142	New_York_Times	117.2	2.2	   
1962	360	141	Simmons	117	3.5	   
1962	361	140	Square_D	115.3	11.7	   
1962	362	139	National_Can	114.8	2.2	   
1962	363	138	Cyclops_Industries	114.7	4.1	   
1962	364	137	Akzona	114.2	5.8	   
1962	365	136	American_Chain_and_Cable	113.5	3.7	   
1962	366	135	Delhi-Taylor_Oil	113.1	3.7	   
1962	367	134	Bell_and_Howell	113.1	3.9	   
1962	368	133	Stewart-Warner	111.7	6.9	   
1962	369	132	I-T-E_Imperial	111.5	0.8	   
1962	370	131	Stanley_Works	111	4.3	   
1962	371	130	Fibreboard	110.1	2.2	   
1962	372	129	Eagle-Picher_Industries	109.9	2.7	   
1962	373	128	Di_Giorgio	109.8	2.9	   
1962	374	127	Beaunit	109.7	3.2	   
1962	375	126	Baldwin-Lima-Hamilton	109.1	1.4	   
1962	376	125	Ideal_Basic_Industries	108.1	16.7	   
1962	377	124	Todd_Shipyards	108	2.9	   
1962	378	123	Maytag	107.4	12.1	   
1962	379	122	U.S._Pipe_and_Foundry	107.4	5.6	   
1962	380	121	Lukens_Steel	106.9	4	   
1962	381	120	Royal_McBee	106.8	-1.1	   
1962	382	119	Trans_Union	106.8	8.2	   
1962	383	118	Amsted_Industries	106.7	5.9	   
1962	384	117	Murphy_Oil	106.2	5	   
1962	385	116	Sharon_Steel	106	1.1	   
1962	386	115	Howmet	105.7	3.5	   
1962	387	114	Copperweld_Steel	104.7	1.5	   
1962	388	113	Standard_Kollsman_Industries	104.3	3.2	   
1962	389	112	Potlatch	104.3	3.1	   
1962	390	111	Kern_County_Land	103.8	17.4	   
1962	391	110	Bliss_(E.W.)	103	3.5	   
1962	392	109	Indian_Head	103	3.7	   
1962	393	108	Amerada_Hess	102.8	28.6	   
1962	394	107	Keystone_Consolidated_Industries	102.7	5.1	   
1962	395	106	Wyandotte_Chemicals	102.4	4.8	   
1962	396	105	Riegel_Paper	102.4	3.3	   
1962	397	104	Reichhold_Chemicals	102.3	0.2	   
1962	398	103	Witco	102.3	3.1	   
1962	399	102	Purex_Industries	102	4.4	   
1962	400	101	Polaroid	101.5	8.1	   
1962	401	100	Wm._Wrigley_Jr.	101.2	11.7	   
1962	402	99	Joy_Technologies	100.6	4.2	   
1962	403	98	McCall	100.2	1.6	   
1962	404	97	Botany_Industries	100	1.9	   
1962	405	96	USM	99.6	10.5	   
1962	406	95	Inland_Container	99.1	6.5	   
1962	407	94	Chesebrough-Pond's	99	5.7	   
1962	408	93	Great_Western_Sugar	98.6	6.1	   
1962	409	92	Evans_Products	98.3	-3	   
1962	410	91	Canada_Dry	97.6	4.1	   
1962	411	90	Champion_Spark_Plug	97.4	14.8	   
1962	412	89	Yuba_Consolidated_Industries	96.9	-13.7	   
1962	413	88	Wagner_Electric	96.8	3.4	   
1962	414	87	Olivetti_Underwood	96.8	-8.9	   
1962	415	86	American_Agricultural_Chemical	96.7	3.8	   
1962	416	85	Safety-Kleen	96.5	0.3	   
1962	417	84	Trane	96.3	5.1	   
1962	418	83	Universal_Match	96.2	2.4	   
1962	419	82	Lear_Siegler	96.2	2.7	   
1962	420	81	Union_Texas_Natural_Gas	96.1	14.5	   
1962	421	80	Pennwalt_Corp	95.6	5.5	   
1962	422	79	Consolidated_Cigar	94.5	5	   
1962	423	78	U.S._Industries	94.4	3.1	   
1962	424	77	Eastern_States_Farmers'_Exch.	94.1	2.9	   
1962	425	76	Friden	93.8	5.7	   
1962	426	75	American_Optical	93.6	2.9	   
1962	427	74	Lily-Tulip_Cup	93.3	6	   
1962	428	73	Calumet_and_Hecia	93	1.2	   
1962	429	72	Tennessee_Corp.	92.6	10.7	   
1962	430	71	Daystrom	92.4	0.6	   
1962	431	70	Fairchild_Camera_and_Instrument	92.3	5.3	   
1962	432	69	Lear	92.1	4.2	   
1962	433	68	Mohasco	91.8	2.6	   
1962	434	67	Glen_Alden	91.5	3	   
1962	435	66	Miles_Laboratories	91	5.5	   
1962	436	65	Pepperell_Manufacturing	90.9	3.2	   
1962	437	64	Commonwealth_Oil_Refining	90.8	11.5	   
1962	438	63	Hartmarx	90.7	2.5	   
1962	439	62	Hanna_Mining	90.2	9.9	   
1962	440	61	Clevite	90.1	5.1	   
1962	441	60	Ryan_Aeronautical	89.4	3.3	   
1962	442	59	Alco_Products	89.4	0.9	   
1962	443	58	Standard_Pressed_Steel	88.8	1.8	   
1962	444	57	Hammermill_Paper	88.6	2.5	   
1962	445	56	Federal_Pacific_Electric	88.2	-4.5	   
1962	446	55	Federal_Paper_Board	88	3.4	   
1962	447	54	Cessna_Aircraft	87.7	5.2	   
1962	448	53	Woodward_Iron	87.5	6.1	   
1962	449	52	Ekco_Products	87.5	5.2	   
1962	450	51	Hupp	86.9	1.1	   
1962	451	50	Premcor	86.6	0.5	   
1962	452	49	Kellwood	86.6	1.9	   
1962	453	48	Harvey_Aluminum	86.4	7.1	   
1962	454	47	Lone_Star_Industries	86.2	13	   
1962	455	46	Raybestos-Manhattan	86	3.2	   
1962	456	45	Interlake_Iron	85.9	5.1	   
1962	457	44	Gardner-Denver	85.8	7.2	   
1962	458	43	Riegel_Textile	85.7	1.5	   
1962	459	42	Consolidated_Papers	85.7	6.6	   
1962	460	41	Hewlett-Packard	85.6	5.9	   
1962	461	40	Emhart	85.5	2.7	   
1962	462	39	Seaboard	85.2	1.1	   
1962	463	38	P.R._Mallory	85.2	4.5	   
1962	464	37	General_Steel_Industries	85	3.2	   
1962	465	36	Columbian_Carbon	84.8	8.1	   
